Vandportalen - www.vandportalen.dk
Lokalitet:;28.02 Bygholm å, Kørup bro
Tidsserie:;Vandføring, Døgnmiddel (DMP)
Drives af Miljøstyrelsen
Dataperiode:;01-01-1917 00:00 - 19-02-2025 00:59 ( UTC +01:00:00 )
ks mrk.:;0= ikke-korrigerede data (rådata)
;1= data udtyndet for outliers
;2= kvalitetskontrolleret data
Udtræksdato: ;17-02-2025 15:00

WSP og dataleverandører til Vandportalen kan ikke drages til ansvar for målingernes rigtighed.

Dato (DK normaltid);Vandføring, Døgnmiddel (DMP) (l/s);ks mrk.
23-03-2011 00:00;1186.134;2
24-03-2011 00:00;1164.219;2
25-03-2011 00:00;1155.475;2
26-03-2011 00:00;1102.798;2
27-03-2011 00:00;1005.596;2
28-03-2011 00:00;991.284;2
29-03-2011 00:00;926.792;2
30-03-2011 00:00;906.863;2
31-03-2011 00:00;1049.468;2
01-04-2011 00:00;1727.816;2
02-04-2011 00:00;1502.721;2
03-04-2011 00:00;1359.602;2
04-04-2011 00:00;1227.861;2
05-04-2011 00:00;1179.265;2
06-04-2011 00:00;1355.562;2
07-04-2011 00:00;1246.125;2
08-04-2011 00:00;1130.195;2
09-04-2011 00:00;1014.925;2
10-04-2011 00:00;911.812;2
11-04-2011 00:00;872.310;2
12-04-2011 00:00;927.795;2
13-04-2011 00:00;872.971;2
14-04-2011 00:00;777.181;2
15-04-2011 00:00;730.220;2
16-04-2011 00:00;701.852;2
17-04-2011 00:00;678.399;2
18-04-2011 00:00;652.373;2
19-04-2011 00:00;636.171;2
20-04-2011 00:00;630.368;2
21-04-2011 00:00;622.289;2
22-04-2011 00:00;611.468;2
23-04-2011 00:00;591.086;2
24-04-2011 00:00;575.342;2
25-04-2011 00:00;561.455;2
26-04-2011 00:00;547.135;2
27-04-2011 00:00;536.644;2
28-04-2011 00:00;526.490;2
29-04-2011 00:00;513.242;2
30-04-2011 00:00;487.395;2
01-05-2011 00:00;471.165;2
02-05-2011 00:00;452.719;2
03-05-2011 00:00;441.517;2
04-05-2011 00:00;470.639;2
05-05-2011 00:00;408.120;2
06-05-2011 00:00;375.291;2
07-05-2011 00:00;355.149;2
08-05-2011 00:00;335.172;2
09-05-2011 00:00;327.343;2
10-05-2011 00:00;325.424;2
11-05-2011 00:00;329.734;2
12-05-2011 00:00;335.092;2
13-05-2011 00:00;335.968;2
14-05-2011 00:00;325.634;2
15-05-2011 00:00;332.811;2
16-05-2011 00:00;361.935;2
17-05-2011 00:00;412.278;2
18-05-2011 00:00;380.142;2
19-05-2011 00:00;354.493;2
20-05-2011 00:00;323.612;2
21-05-2011 00:00;303.938;2
22-05-2011 00:00;326.247;2
23-05-2011 00:00;454.129;2
24-05-2011 00:00;365.775;2
25-05-2011 00:00;342.397;2
26-05-2011 00:00;309.138;2
27-05-2011 00:00;357.641;2
28-05-2011 00:00;361.779;2
29-05-2011 00:00;408.865;2
30-05-2011 00:00;407.818;2
31-05-2011 00:00;348.539;2
01-06-2011 00:00;325.150;2
02-06-2011 00:00;292.942;2
03-06-2011 00:00;281.292;2
04-06-2011 00:00;279.590;2
05-06-2011 00:00;278.918;2
06-06-2011 00:00;286.239;2
07-06-2011 00:00;297.080;2
08-06-2011 00:00;314.441;2
09-06-2011 00:00;1096.559;2
10-06-2011 00:00;727.605;2
11-06-2011 00:00;469.867;2
12-06-2011 00:00;386.075;2
13-06-2011 00:00;334.217;2
14-06-2011 00:00;331.363;2
15-06-2011 00:00;311.995;2
16-06-2011 00:00;285.747;2
17-06-2011 00:00;714.036;2
18-06-2011 00:00;549.941;2
19-06-2011 00:00;642.392;2
20-06-2011 00:00;475.195;2
21-06-2011 00:00;377.746;2
22-06-2011 00:00;330.295;2
23-06-2011 00:00;329.733;2
24-06-2011 00:00;309.657;2
25-06-2011 00:00;279.978;2
26-06-2011 00:00;271.346;2
27-06-2011 00:00;267.036;2
28-06-2011 00:00;253.577;2
29-06-2011 00:00;259.062;2
30-06-2011 00:00;324.835;2
01-07-2011 00:00;331.229;2
02-07-2011 00:00;322.754;2
03-07-2011 00:00;375.586;2
04-07-2011 00:00;330.072;2
05-07-2011 00:00;316.662;2
06-07-2011 00:00;313.992;2
07-07-2011 00:00;316.243;2
08-07-2011 00:00;357.583;2
09-07-2011 00:00;427.879;2
10-07-2011 00:00;395.455;2
11-07-2011 00:00;329.276;2
12-07-2011 00:00;306.338;2
13-07-2011 00:00;317.650;2
14-07-2011 00:00;1815.152;2
15-07-2011 00:00;2209.324;2
16-07-2011 00:00;1055.452;2
17-07-2011 00:00;829.947;2
18-07-2011 00:00;1061.325;2
19-07-2011 00:00;739.181;2
20-07-2011 00:00;666.075;2
21-07-2011 00:00;518.106;2
22-07-2011 00:00;482.325;2
23-07-2011 00:00;1402.345;2
24-07-2011 00:00;1215.457;2
25-07-2011 00:00;849.932;2
26-07-2011 00:00;673.868;2
27-07-2011 00:00;536.426;2
28-07-2011 00:00;470.983;2
29-07-2011 00:00;438.779;2
30-07-2011 00:00;422.734;2
31-07-2011 00:00;387.303;2
01-08-2011 00:00;378.177;2
02-08-2011 00:00;416.843;2
03-08-2011 00:00;372.672;2
04-08-2011 00:00;355.896;2
05-08-2011 00:00;403.695;2
06-08-2011 00:00;430.454;2
07-08-2011 00:00;445.052;2
08-08-2011 00:00;531.392;2
09-08-2011 00:00;1180.638;2
10-08-2011 00:00;700.843;2
11-08-2011 00:00;1471.447;2
12-08-2011 00:00;2212.194;2
13-08-2011 00:00;1317.659;2
14-08-2011 00:00;987.841;2
15-08-2011 00:00;883.015;2
16-08-2011 00:00;742.048;2
17-08-2011 00:00;649.342;2
18-08-2011 00:00;572.151;2
19-08-2011 00:00;1948.448;2
20-08-2011 00:00;2113.922;2
21-08-2011 00:00;1487.721;2
22-08-2011 00:00;1137.978;2
23-08-2011 00:00;880.655;2
24-08-2011 00:00;792.702;2
25-08-2011 00:00;899.457;2
26-08-2011 00:00;1641.603;2
27-08-2011 00:00;2097.015;2
28-08-2011 00:00;1909.971;2
29-08-2011 00:00;1688.790;2
30-08-2011 00:00;2641.206;2
31-08-2011 00:00;2159.584;2
01-09-2011 00:00;1677.299;2
02-09-2011 00:00;1348.353;2
03-09-2011 00:00;1176.864;2
04-09-2011 00:00;1056.394;2
05-09-2011 00:00;1178.536;2
06-09-2011 00:00;1336.800;2
07-09-2011 00:00;3495.500;2
08-09-2011 00:00;3959.343;2
09-09-2011 00:00;4397.967;2
10-09-2011 00:00;3546.287;2
11-09-2011 00:00;2982.458;2
12-09-2011 00:00;2500.844;2
13-09-2011 00:00;2899.263;2
14-09-2011 00:00;2447.482;2
15-09-2011 00:00;2046.422;2
16-09-2011 00:00;1723.833;2
17-09-2011 00:00;1492.413;2
18-09-2011 00:00;1679.398;2
19-09-2011 00:00;1802.194;2
20-09-2011 00:00;1697.436;2
21-09-2011 00:00;1971.399;2
22-09-2011 00:00;3160.073;2
23-09-2011 00:00;2744.024;2
24-09-2011 00:00;2218.229;2
25-09-2011 00:00;1832.454;2
26-09-2011 00:00;1552.564;2
27-09-2011 00:00;1330.496;2
28-09-2011 00:00;1171.846;2
29-09-2011 00:00;1088.090;2
30-09-2011 00:00;1008.387;2
01-10-2011 00:00;954.712;2
02-10-2011 00:00;912.333;2
03-10-2011 00:00;902.646;2
04-10-2011 00:00;887.585;2
05-10-2011 00:00;853.028;2
06-10-2011 00:00;1071.515;2
07-10-2011 00:00;1314.737;2
08-10-2011 00:00;1156.385;2
09-10-2011 00:00;966.488;2
10-10-2011 00:00;1042.143;2
11-10-2011 00:00;1301.912;2
12-10-2011 00:00;1342.859;2
13-10-2011 00:00;1156.453;2
14-10-2011 00:00;959.320;2
15-10-2011 00:00;849.135;2
16-10-2011 00:00;755.473;2
17-10-2011 00:00;693.014;2
18-10-2011 00:00;1729.056;2
19-10-2011 00:00;3305.754;2
20-10-2011 00:00;2716.128;2
21-10-2011 00:00;1999.052;2
22-10-2011 00:00;1693.221;2
23-10-2011 00:00;1427.450;2
24-10-2011 00:00;1199.584;2
25-10-2011 00:00;1054.872;2
26-10-2011 00:00;956.009;2
27-10-2011 00:00;848.322;2
28-10-2011 00:00;790.288;2
29-10-2011 00:00;723.913;2
30-10-2011 00:00;727.476;2
31-10-2011 00:00;732.895;2
01-11-2011 00:00;748.722;2
02-11-2011 00:00;762.544;2
03-11-2011 00:00;789.181;2
04-11-2011 00:00;857.458;2
05-11-2011 00:00;794.082;2
06-11-2011 00:00;755.841;2
07-11-2011 00:00;723.448;2
08-11-2011 00:00;704.517;2
09-11-2011 00:00;697.406;2
10-11-2011 00:00;678.865;2
11-11-2011 00:00;658.406;2
12-11-2011 00:00;621.830;2
13-11-2011 00:00;571.731;2
14-11-2011 00:00;563.516;2
15-11-2011 00:00;562.332;2
16-11-2011 00:00;538.952;2
17-11-2011 00:00;541.596;2
18-11-2011 00:00;542.046;2
19-11-2011 00:00;568.938;2
20-11-2011 00:00;587.446;2
21-11-2011 00:00;598.571;2
22-11-2011 00:00;596.486;2
23-11-2011 00:00;616.425;2
24-11-2011 00:00;655.231;2
25-11-2011 00:00;704.427;2
26-11-2011 00:00;845.846;2
27-11-2011 00:00;1109.570;2
28-11-2011 00:00;1486.272;2
29-11-2011 00:00;1375.250;2
30-11-2011 00:00;1313.486;2
01-12-2011 00:00;1259.502;2
02-12-2011 00:00;1359.111;2
03-12-2011 00:00;2251.143;2
04-12-2011 00:00;5834.597;2
05-12-2011 00:00;6638.359;2
06-12-2011 00:00;5022.428;2
07-12-2011 00:00;3919.251;2
08-12-2011 00:00;3582.815;2
09-12-2011 00:00;6841.555;2
10-12-2011 00:00;6294.949;2
11-12-2011 00:00;4567.012;2
12-12-2011 00:00;3557.962;2
13-12-2011 00:00;3762.064;2
14-12-2011 00:00;5371.721;2
15-12-2011 00:00;5742.896;2
16-12-2011 00:00;5480.685;2
17-12-2011 00:00;4065.393;2
18-12-2011 00:00;3134.971;2
19-12-2011 00:00;2555.070;2
20-12-2011 00:00;2362.412;2
21-12-2011 00:00;2266.368;2
22-12-2011 00:00;1996.417;2
23-12-2011 00:00;1995.911;2
24-12-2011 00:00;3772.192;2
25-12-2011 00:00;4236.672;2
26-12-2011 00:00;3674.398;2
27-12-2011 00:00;3195.942;2
28-12-2011 00:00;2759.136;2
29-12-2011 00:00;2794.557;2
30-12-2011 00:00;2613.843;2
31-12-2011 00:00;2209.774;2
01-01-2012 00:00;2175.134;2
02-01-2012 00:00;2931.058;2
03-01-2012 00:00;3892.704;2
04-01-2012 00:00;7683.561;2
05-01-2012 00:00;8992.310;2
06-01-2012 00:00;8475.325;2
07-01-2012 00:00;6887.918;2
08-01-2012 00:00;5702.220;2
09-01-2012 00:00;4662.028;2
10-01-2012 00:00;4179.675;2
11-01-2012 00:00;3677.432;2
12-01-2012 00:00;3693.611;2
13-01-2012 00:00;3503.406;2
14-01-2012 00:00;2935.957;2
15-01-2012 00:00;2417.356;2
16-01-2012 00:00;2135.833;2
17-01-2012 00:00;1934.657;2
18-01-2012 00:00;2743.730;2
19-01-2012 00:00;3440.646;2
20-01-2012 00:00;4092.239;2
21-01-2012 00:00;4993.349;2
22-01-2012 00:00;8849.224;2
23-01-2012 00:00;5392.962;2
24-01-2012 00:00;3945.380;2
25-01-2012 00:00;3226.544;2
26-01-2012 00:00;2837.636;2
27-01-2012 00:00;2544.133;2
28-01-2012 00:00;2320.361;2
29-01-2012 00:00;2177.156;2
30-01-2012 00:00;2065.631;2
31-01-2012 00:00;1935.709;2
01-02-2012 00:00;1841.710;2
02-02-2012 00:00;1757.187;2
03-02-2012 00:00;1707.543;2
04-02-2012 00:00;1648.381;2
05-02-2012 00:00;1513.953;2
06-02-2012 00:00;1412.315;2
07-02-2012 00:00;1360.504;2
08-02-2012 00:00;1346.059;2
09-02-2012 00:00;1308.425;2
10-02-2012 00:00;1248.535;2
11-02-2012 00:00;1226.125;2
12-02-2012 00:00;1302.103;2
13-02-2012 00:00;1296.774;2
14-02-2012 00:00;1361.055;2
15-02-2012 00:00;1742.673;2
16-02-2012 00:00;1617.279;2
17-02-2012 00:00;2383.539;2
18-02-2012 00:00;2477.734;2
19-02-2012 00:00;2995.355;2
20-02-2012 00:00;2231.998;2
21-02-2012 00:00;3006.471;2
22-02-2012 00:00;3487.091;2
23-02-2012 00:00;4542.774;2
24-02-2012 00:00;3616.510;2
25-02-2012 00:00;2309.749;2
26-02-2012 00:00;1746.152;2
27-02-2012 00:00;1409.698;2
28-02-2012 00:00;1237.190;2
29-02-2012 00:00;1173.737;2
01-03-2012 00:00;1176.352;2
02-03-2012 00:00;1206.265;2
03-03-2012 00:00;1166.062;2
04-03-2012 00:00;1078.656;2
05-03-2012 00:00;930.931;2
06-03-2012 00:00;781.766;2
07-03-2012 00:00;714.445;2
08-03-2012 00:00;873.979;2
09-03-2012 00:00;994.352;2
10-03-2012 00:00;990.434;2
11-03-2012 00:00;1017.197;2
12-03-2012 00:00;1037.973;2
13-03-2012 00:00;1059.330;2
14-03-2012 00:00;1090.534;2
15-03-2012 00:00;1118.560;2
16-03-2012 00:00;1057.530;2
17-03-2012 00:00;1070.932;2
18-03-2012 00:00;1286.280;2
19-03-2012 00:00;4070.112;2
20-03-2012 00:00;3196.568;2
21-03-2012 00:00;2650.066;2
22-03-2012 00:00;2253.052;2
23-03-2012 00:00;1965.640;2
24-03-2012 00:00;1817.169;2
25-03-2012 00:00;1682.416;2
26-03-2012 00:00;1559.672;2
27-03-2012 00:00;1479.759;2
28-03-2012 00:00;1431.525;2
29-03-2012 00:00;1418.315;2
30-03-2012 00:00;1355.256;2
31-03-2012 00:00;1236.049;2
01-04-2012 00:00;1029.692;2
02-04-2012 00:00;925.652;2
03-04-2012 00:00;767.506;2
04-04-2012 00:00;658.608;2
05-04-2012 00:00;521.505;2
06-04-2012 00:00;481.213;2
07-04-2012 00:00;468.913;2
08-04-2012 00:00;372.695;2
09-04-2012 00:00;360.404;2
10-04-2012 00:00;438.116;2
11-04-2012 00:00;573.847;2
12-04-2012 00:00;614.883;2
13-04-2012 00:00;5658.887;2
14-04-2012 00:00;5138.728;2
15-04-2012 00:00;3253.608;2
16-04-2012 00:00;2418.506;2
17-04-2012 00:00;1712.059;2
18-04-2012 00:00;1362.581;2
19-04-2012 00:00;1089.061;2
20-04-2012 00:00;912.239;2
21-04-2012 00:00;;2
22-04-2012 00:00;829.731;2
23-04-2012 00:00;807.758;2
24-04-2012 00:00;773.074;2
25-04-2012 00:00;901.036;2
26-04-2012 00:00;897.857;2
27-04-2012 00:00;1100.875;2
28-04-2012 00:00;1087.277;2
29-04-2012 00:00;1029.188;2
30-04-2012 00:00;963.203;2
01-05-2012 00:00;841.938;2
02-05-2012 00:00;775.473;2
03-05-2012 00:00;749.847;2
04-05-2012 00:00;735.117;2
05-05-2012 00:00;701.286;2
06-05-2012 00:00;656.372;2
07-05-2012 00:00;634.131;2
08-05-2012 00:00;617.859;2
09-05-2012 00:00;643.299;2
10-05-2012 00:00;726.988;2
11-05-2012 00:00;1030.520;2
12-05-2012 00:00;804.600;2
13-05-2012 00:00;696.766;2
14-05-2012 00:00;659.174;2
15-05-2012 00:00;652.890;2
16-05-2012 00:00;663.368;2
17-05-2012 00:00;635.079;2
18-05-2012 00:00;601.385;2
19-05-2012 00:00;567.945;2
20-05-2012 00:00;567.324;2
21-05-2012 00:00;550.350;2
22-05-2012 00:00;523.344;2
23-05-2012 00:00;487.553;2
24-05-2012 00:00;464.728;2
25-05-2012 00:00;454.404;2
26-05-2012 00:00;443.370;2
27-05-2012 00:00;429.803;2
28-05-2012 00:00;418.482;2
29-05-2012 00:00;400.962;2
30-05-2012 00:00;393.084;2
31-05-2012 00:00;387.098;2
01-06-2012 00:00;377.561;2
02-06-2012 00:00;360.259;2
03-06-2012 00:00;352.553;2
04-06-2012 00:00;348.058;2
05-06-2012 00:00;342.083;2
06-06-2012 00:00;331.333;2
07-06-2012 00:00;330.948;2
08-06-2012 00:00;427.080;2
09-06-2012 00:00;619.112;2
10-06-2012 00:00;529.011;2
11-06-2012 00:00;520.466;2
12-06-2012 00:00;444.862;2
13-06-2012 00:00;403.862;2
14-06-2012 00:00;371.781;2
15-06-2012 00:00;356.950;2
16-06-2012 00:00;470.461;2
17-06-2012 00:00;447.809;2
18-06-2012 00:00;755.319;2
19-06-2012 00:00;2097.508;2
20-06-2012 00:00;968.906;2
21-06-2012 00:00;632.169;2
22-06-2012 00:00;846.264;2
23-06-2012 00:00;1155.055;2
24-06-2012 00:00;1296.453;2
25-06-2012 00:00;2701.818;2
26-06-2012 00:00;1769.794;2
27-06-2012 00:00;1220.212;2
28-06-2012 00:00;926.407;2
29-06-2012 00:00;940.180;2
30-06-2012 00:00;1003.179;2
01-07-2012 00:00;781.463;2
02-07-2012 00:00;691.840;2
03-07-2012 00:00;592.679;2
04-07-2012 00:00;541.694;2
05-07-2012 00:00;502.027;2
06-07-2012 00:00;476.893;2
07-07-2012 00:00;495.174;2
08-07-2012 00:00;539.079;2
09-07-2012 00:00;555.876;2
10-07-2012 00:00;639.668;2
11-07-2012 00:00;627.244;2
12-07-2012 00:00;858.790;2
13-07-2012 00:00;1003.516;2
14-07-2012 00:00;807.049;2
15-07-2012 00:00;1302.556;2
16-07-2012 00:00;1045.384;2
17-07-2012 00:00;908.538;2
18-07-2012 00:00;772.856;2
19-07-2012 00:00;942.519;2
20-07-2012 00:00;1076.320;2
21-07-2012 00:00;951.882;2
22-07-2012 00:00;759.448;2
23-07-2012 00:00;632.322;2
24-07-2012 00:00;544.251;2
25-07-2012 00:00;482.730;2
26-07-2012 00:00;434.679;2
27-07-2012 00:00;393.116;2
28-07-2012 00:00;375.294;2
29-07-2012 00:00;372.916;2
30-07-2012 00:00;394.533;2
31-07-2012 00:00;542.228;2
01-08-2012 00:00;503.068;2
02-08-2012 00:00;433.110;2
03-08-2012 00:00;426.326;2
04-08-2012 00:00;390.060;2
05-08-2012 00:00;356.135;2
06-08-2012 00:00;839.907;2
07-08-2012 00:00;995.642;2
08-08-2012 00:00;754.674;2
09-08-2012 00:00;598.263;2
10-08-2012 00:00;518.984;2
11-08-2012 00:00;465.651;2
12-08-2012 00:00;428.123;2
13-08-2012 00:00;401.572;2
14-08-2012 00:00;375.234;2
15-08-2012 00:00;358.467;2
16-08-2012 00:00;350.205;2
17-08-2012 00:00;419.943;2
18-08-2012 00:00;416.981;2
19-08-2012 00:00;395.054;2
20-08-2012 00:00;375.013;2
21-08-2012 00:00;355.508;2
22-08-2012 00:00;580.469;2
23-08-2012 00:00;824.779;2
24-08-2012 00:00;697.561;2
25-08-2012 00:00;625.166;2
26-08-2012 00:00;1509.205;2
27-08-2012 00:00;2200.803;2
28-08-2012 00:00;1512.259;2
29-08-2012 00:00;1164.520;2
30-08-2012 00:00;1001.849;2
31-08-2012 00:00;906.611;2
01-09-2012 00:00;788.470;2
02-09-2012 00:00;687.731;2
03-09-2012 00:00;623.474;2
04-09-2012 00:00;563.778;2
05-09-2012 00:00;533.845;2
06-09-2012 00:00;504.760;2
07-09-2012 00:00;489.559;2
08-09-2012 00:00;475.413;2
09-09-2012 00:00;460.992;2
10-09-2012 00:00;459.830;2
11-09-2012 00:00;458.810;2
12-09-2012 00:00;469.792;2
13-09-2012 00:00;459.751;2
14-09-2012 00:00;464.888;2
15-09-2012 00:00;538.930;2
16-09-2012 00:00;500.553;2
17-09-2012 00:00;482.085;2
18-09-2012 00:00;473.580;2
19-09-2012 00:00;540.894;2
20-09-2012 00:00;535.466;2
21-09-2012 00:00;613.927;2
22-09-2012 00:00;1027.327;2
23-09-2012 00:00;994.682;2
24-09-2012 00:00;871.277;2
25-09-2012 00:00;3485.416;2
26-09-2012 00:00;3671.270;2
27-09-2012 00:00;3544.993;2
28-09-2012 00:00;3894.779;2
29-09-2012 00:00;3422.879;2
30-09-2012 00:00;3524.287;2
01-10-2012 00:00;2892.626;2
02-10-2012 00:00;2425.353;2
03-10-2012 00:00;2576.503;2
04-10-2012 00:00;2950.784;2
05-10-2012 00:00;2616.166;2
06-10-2012 00:00;3177.980;2
07-10-2012 00:00;3086.700;2
08-10-2012 00:00;2614.302;2
09-10-2012 00:00;2243.908;2
10-10-2012 00:00;1815.767;2
11-10-2012 00:00;1571.795;2
12-10-2012 00:00;1388.454;2
13-10-2012 00:00;3524.910;2
14-10-2012 00:00;5257.041;2
15-10-2012 00:00;4727.685;2
16-10-2012 00:00;3618.572;2
17-10-2012 00:00;3131.642;2
18-10-2012 00:00;3047.357;2
19-10-2012 00:00;4337.567;2
20-10-2012 00:00;5165.372;2
21-10-2012 00:00;4311.469;2
22-10-2012 00:00;4057.212;2
23-10-2012 00:00;4711.790;2
24-10-2012 00:00;3981.237;2
25-10-2012 00:00;3122.967;2
26-10-2012 00:00;2473.899;2
27-10-2012 00:00;2186.037;2
28-10-2012 00:00;1846.320;2
29-10-2012 00:00;1633.315;2
30-10-2012 00:00;1763.068;2
31-10-2012 00:00;1778.163;2
01-11-2012 00:00;1659.534;2
02-11-2012 00:00;2886.308;2
03-11-2012 00:00;4535.523;2
04-11-2012 00:00;4921.407;2
05-11-2012 00:00;4490.379;2
06-11-2012 00:00;3738.048;2
07-11-2012 00:00;3363.528;2
08-11-2012 00:00;3211.440;2
09-11-2012 00:00;3479.695;2
10-11-2012 00:00;3118.642;2
11-11-2012 00:00;2880.602;2
12-11-2012 00:00;2554.692;2
13-11-2012 00:00;2328.180;2
14-11-2012 00:00;2129.113;2
15-11-2012 00:00;1982.481;2
16-11-2012 00:00;1853.511;2
17-11-2012 00:00;1712.894;2
18-11-2012 00:00;1570.187;2
19-11-2012 00:00;1409.238;2
20-11-2012 00:00;1304.067;2
21-11-2012 00:00;1226.958;2
22-11-2012 00:00;1167.597;2
23-11-2012 00:00;1100.440;2
24-11-2012 00:00;1133.122;2
25-11-2012 00:00;1296.057;2
26-11-2012 00:00;5655.173;2
27-11-2012 00:00;5096.867;2
28-11-2012 00:00;4235.027;2
29-11-2012 00:00;3419.321;2
30-11-2012 00:00;2747.790;2
01-12-2012 00:00;2305.773;2
02-12-2012 00:00;1981.272;2
03-12-2012 00:00;1722.501;2
04-12-2012 00:00;1626.185;2
05-12-2012 00:00;1523.698;2
06-12-2012 00:00;1350.679;2
07-12-2012 00:00;1197.648;2
08-12-2012 00:00;1090.496;2
09-12-2012 00:00;1018.038;2
10-12-2012 00:00;1018.676;2
11-12-2012 00:00;963.633;2
12-12-2012 00:00;909.676;2
13-12-2012 00:00;972.514;2
14-12-2012 00:00;956.357;2
15-12-2012 00:00;929.926;2
16-12-2012 00:00;3085.743;2
17-12-2012 00:00;6946.005;2
18-12-2012 00:00;7499.083;2
19-12-2012 00:00;6014.310;2
20-12-2012 00:00;4207.237;2
21-12-2012 00:00;3232.932;2
22-12-2012 00:00;2667.838;2
23-12-2012 00:00;2299.147;2
24-12-2012 00:00;2929.765;2
25-12-2012 00:00;8771.506;2
26-12-2012 00:00;8608.775;2
27-12-2012 00:00;7437.159;2
28-12-2012 00:00;5571.232;2
29-12-2012 00:00;4626.075;2
30-12-2012 00:00;4560.510;2
31-12-2012 00:00;5682.994;2
01-01-2013 00:00;6422.037;2
02-01-2013 00:00;5845.220;2
03-01-2013 00:00;4961.638;2
04-01-2013 00:00;4336.507;2
05-01-2013 00:00;3870.849;2
06-01-2013 00:00;3489.210;2
07-01-2013 00:00;3158.173;2
08-01-2013 00:00;3212.623;2
09-01-2013 00:00;3728.151;2
10-01-2013 00:00;4503.963;2
11-01-2013 00:00;3618.888;2
12-01-2013 00:00;3019.090;2
13-01-2013 00:00;2625.628;2
14-01-2013 00:00;2326.328;2
15-01-2013 00:00;2125.441;2
16-01-2013 00:00;1927.481;2
17-01-2013 00:00;1757.041;2
18-01-2013 00:00;1624.560;2
19-01-2013 00:00;1553.715;2
20-01-2013 00:00;1486.985;2
21-01-2013 00:00;1399.190;2
22-01-2013 00:00;1308.655;2
23-01-2013 00:00;1245.247;2
24-01-2013 00:00;1194.940;2
25-01-2013 00:00;1135.543;2
26-01-2013 00:00;1098.049;2
27-01-2013 00:00;1088.167;2
28-01-2013 00:00;1255.273;2
29-01-2013 00:00;3416.091;2
30-01-2013 00:00;7024.033;2
31-01-2013 00:00;7337.124;2
01-02-2013 00:00;6368.226;2
02-02-2013 00:00;5177.157;2
03-02-2013 00:00;3880.229;2
04-02-2013 00:00;3894.824;2
05-02-2013 00:00;5678.297;2
06-02-2013 00:00;5784.503;2
07-02-2013 00:00;4599.096;2
08-02-2013 00:00;3580.158;2
09-02-2013 00:00;3012.605;2
10-02-2013 00:00;2594.314;2
11-02-2013 00:00;2244.283;2
12-02-2013 00:00;1942.631;2
13-02-2013 00:00;1721.795;2
14-02-2013 00:00;1562.157;2
15-02-2013 00:00;1466.302;2
16-02-2013 00:00;1384.647;2
17-02-2013 00:00;1326.805;2
18-02-2013 00:00;1303.341;2
19-02-2013 00:00;1328.398;2
20-02-2013 00:00;1303.153;2
21-02-2013 00:00;1237.381;2
22-02-2013 00:00;1182.196;2
23-02-2013 00:00;1130.617;2
24-02-2013 00:00;1086.672;2
25-02-2013 00:00;1051.564;2
26-02-2013 00:00;1029.312;2
27-02-2013 00:00;1020.372;2
28-02-2013 00:00;1022.468;2
01-03-2013 00:00;1047.603;2
02-03-2013 00:00;1042.368;2
03-03-2013 00:00;1057.599;2
04-03-2013 00:00;1046.654;2
05-03-2013 00:00;1039.113;2
06-03-2013 00:00;1036.933;2
07-03-2013 00:00;1012.872;2
08-03-2013 00:00;980.706;2
09-03-2013 00:00;953.910;2
10-03-2013 00:00;923.914;2
11-03-2013 00:00;871.563;2
12-03-2013 00:00;983.109;2
13-03-2013 00:00;951.859;2
14-03-2013 00:00;874.443;2
15-03-2013 00:00;854.058;2
16-03-2013 00:00;831.587;2
17-03-2013 00:00;820.150;2
18-03-2013 00:00;825.619;2
19-03-2013 00:00;812.375;2
20-03-2013 00:00;797.641;2
21-03-2013 00:00;795.728;2
22-03-2013 00:00;795.714;2
23-03-2013 00:00;780.173;2
24-03-2013 00:00;805.482;2
25-03-2013 00:00;819.258;2
26-03-2013 00:00;779.241;2
27-03-2013 00:00;775.516;2
28-03-2013 00:00;763.453;2
29-03-2013 00:00;766.470;2
30-03-2013 00:00;769.207;2
31-03-2013 00:00;759.531;2
01-04-2013 00:00;768.457;2
02-04-2013 00:00;802.067;2
03-04-2013 00:00;843.097;2
04-04-2013 00:00;877.034;2
05-04-2013 00:00;890.144;2
06-04-2013 00:00;895.637;2
07-04-2013 00:00;905.705;2
08-04-2013 00:00;932.596;2
09-04-2013 00:00;922.454;2
10-04-2013 00:00;875.969;2
11-04-2013 00:00;1025.725;2
12-04-2013 00:00;1243.206;2
13-04-2013 00:00;1215.437;2
14-04-2013 00:00;1093.366;2
15-04-2013 00:00;1007.572;2
16-04-2013 00:00;941.951;2
17-04-2013 00:00;897.323;2
18-04-2013 00:00;860.400;2
19-04-2013 00:00;829.629;2
20-04-2013 00:00;773.032;2
21-04-2013 00:00;730.986;2
22-04-2013 00:00;717.062;2
23-04-2013 00:00;704.208;2
24-04-2013 00:00;684.338;2
25-04-2013 00:00;678.798;2
26-04-2013 00:00;909.569;2
27-04-2013 00:00;921.231;2
28-04-2013 00:00;817.594;2
29-04-2013 00:00;747.828;2
30-04-2013 00:00;703.297;2
01-05-2013 00:00;660.050;2
02-05-2013 00:00;634.769;2
03-05-2013 00:00;624.221;2
04-05-2013 00:00;620.323;2
05-05-2013 00:00;608.853;2
06-05-2013 00:00;592.276;2
07-05-2013 00:00;584.652;2
08-05-2013 00:00;590.155;2
09-05-2013 00:00;652.942;2
10-05-2013 00:00;640.091;2
11-05-2013 00:00;617.698;2
12-05-2013 00:00;640.411;2
13-05-2013 00:00;636.237;2
