time,temp_min_past1h,temp_max_past1h,temp_mean_past1h,temp_grass_mean_past1h,temp_soil_min_past1h,temp_soil_max_past1h,temp_soil_mean_past1h,humidity_past1h,wind_dir_past1h,wind_gust_always_past1h,wind_speed_past1h,precip_past1h,precip_dur_past1h,radia_glob_past1h,sun_last1h_glob
2013-07-03 00:00:00+00:00,10.5,17.1,14.845833333333333,15.025,12.8,13.9,13.329166666666666,88.25,119.16666666666667,7.9,2.7875,0.5,2.0,2202.0,42.0
2013-07-04 00:00:00+00:00,11.0,17.6,14.875,15.116666666666667,13.3,14.1,13.674999999999999,88.54166666666667,202.41666666666666,6.9,1.9791666666666667,0.0,0.0,1811.0,38.0
2013-07-05 00:00:00+00:00,8.8,18.7,15.4375,17.145833333333332,13.5,14.9,14.183333333333332,75.625,258.0416666666667,13.0,3.7125,0.0,0.0,7000.0,603.0
2013-07-06 00:00:00+00:00,8.1,22.3,15.416666666666666,17.900000000000002,12.9,15.2,13.991666666666667,74.29166666666667,282.125,5.9,1.8958333333333333,0.0,0.0,7927.0,860.5
2013-07-07 00:00:00+00:00,7.4,23.7,16.349999999999998,18.454166666666666,13.0,15.5,14.299999999999999,70.33333333333333,276.7916666666667,6.1,1.6375,0.0,0.0,7635.0,901.0
2013-07-08 00:00:00+00:00,11.2,23.5,17.037499999999998,18.370833333333334,13.8,15.5,14.691666666666668,63.875,312.7916666666667,6.1,2.220833333333333,0.0,0.0,7347.0,884.0
2013-07-09 00:00:00+00:00,7.3,24.1,16.370833333333334,18.6875,13.1,15.7,14.508333333333333,74.04166666666667,274.4583333333333,10.1,2.8625000000000003,0.0,0.0,7531.0,830.5
2013-07-10 00:00:00+00:00,10.5,20.2,15.916666666666666,17.520833333333332,14.2,15.3,14.8375,62.666666666666664,322.875,10.9,4.125,0.0,0.0,7376.0,802.0
2013-07-11 00:00:00+00:00,8.6,23.4,15.708333333333334,18.712500000000002,13.6,15.6,14.612499999999999,72.04166666666667,233.16666666666666,7.2,2.2958333333333334,0.0,0.0,7288.0,712.0
2013-07-12 00:00:00+00:00,7.6,22.8,16.341666666666665,18.545833333333334,13.5,15.8,14.704166666666666,74.0,229.20833333333334,6.3,1.7458333333333333,0.0,0.0,6758.0,779.5
2013-07-13 00:00:00+00:00,10.0,22.1,15.483333333333334,17.337500000000002,14.0,15.7,14.845833333333333,81.58333333333333,272.5833333333333,11.4,3.3791666666666664,0.0,0.0,5364.0,447.5
2013-07-14 00:00:00+00:00,11.2,16.9,14.0,15.241666666666667,14.2,15.3,14.591666666666667,72.625,291.125,12.2,4.191666666666666,0.0,0.0,4214.0,217.5
2013-07-15 00:00:00+00:00,9.2,20.4,14.75,16.099999999999998,13.4,15.0,14.166666666666666,81.125,264.5416666666667,10.8,3.7583333333333333,0.0,0.0,4425.0,190.0
2013-07-16 00:00:00+00:00,11.7,22.4,16.724999999999998,18.658333333333335,14.0,15.7,14.775,76.625,262.7916666666667,10.1,3.4333333333333336,0.0,0.0,5281.0,455.5
2013-07-17 00:00:00+00:00,11.4,25.1,18.2,19.804166666666667,14.1,16.1,15.174999999999999,72.83333333333333,280.7083333333333,9.5,2.908333333333333,0.0,0.0,5995.0,632.0
2013-07-18 00:00:00+00:00,11.5,24.1,18.345833333333335,20.216666666666665,14.4,16.5,15.475,73.375,277.75,11.3,3.8249999999999997,0.0,0.0,7115.0,792.0
2013-07-19 00:00:00+00:00,13.9,22.4,17.7625,19.641666666666666,15.3,16.6,15.924999999999999,76.125,296.875,12.1,3.4958333333333336,0.0,0.0,5342.0,423.0
2013-07-20 00:00:00+00:00,8.1,27.6,18.708333333333332,20.233333333333334,14.3,17.2,15.783333333333333,65.04166666666667,229.66666666666666,8.8,2.0083333333333333,0.0,0.0,7457.0,875.5
2013-07-21 00:00:00+00:00,10.3,27.1,18.537499999999998,20.291666666666668,15.3,17.5,16.366666666666667,66.70833333333333,270.4166666666667,7.8,2.6833333333333336,0.0,0.0,7448.0,800.5
2013-07-22 00:00:00+00:00,8.3,27.5,17.583333333333332,19.333333333333332,14.7,17.3,16.05,71.70833333333333,195.04166666666666,5.9,1.4958333333333333,0.0,0.0,6764.0,609.0
2013-07-23 00:00:00+00:00,8.9,23.8,17.2625,17.745833333333334,15.0,17.0,16.008333333333333,74.58333333333333,85.25,9.4,2.1958333333333333,0.2,1.0,5582.0,551.0
2013-07-24 00:00:00+00:00,7.3,24.8,17.904166666666665,19.016666666666666,14.3,17.1,15.783333333333333,65.54166666666667,103.58333333333333,8.2,2.0625,0.0,0.0,7503.0,879.0
2013-07-25 00:00:00+00:00,13.1,20.4,16.479166666666668,16.70416666666667,15.5,16.6,15.945833333333333,89.75,93.58333333333333,4.9,0.9041666666666667,2.7,17.0,2292.0,184.0
2013-07-26 00:00:00+00:00,11.4,24.5,18.724999999999998,20.0,14.7,17.2,15.9625,84.66666666666667,47.25,8.3,1.4333333333333333,0.4,0.0,5573.0,467.5
2013-07-27 00:00:00+00:00,17.5,24.7,20.195833333333333,21.608333333333334,16.5,18.3,17.241666666666667,86.79166666666667,101.16666666666667,5.4,1.1624999999999999,11.9,21.0,3772.0,142.0
2013-07-28 00:00:00+00:00,12.7,24.5,19.275000000000002,19.745833333333334,17.4,18.5,17.933333333333334,85.25,153.33333333333334,12.9,3.1666666666666665,3.7,2.0,3523.0,147.5
2013-07-29 00:00:00+00:00,9.8,24.7,17.724999999999998,18.8125,15.3,18.0,16.720833333333335,76.125,92.875,7.4,1.3,0.0,0.0,5501.0,454.5
2013-07-30 00:00:00+00:00,12.6,24.0,17.704166666666666,18.383333333333333,16.1,17.8,17.016666666666666,77.91666666666667,235.41666666666666,14.2,3.1458333333333335,0.2,0.0,5248.0,372.5
2013-07-31 00:00:00+00:00,9.1,21.7,15.945833333333333,16.154166666666665,14.9,17.0,16.045833333333334,74.41666666666667,232.33333333333334,10.0,3.2291666666666665,0.0,0.0,5661.0,600.5
2013-08-01 00:00:00+00:00,9.3,19.7,14.975,14.558333333333332,14.3,16.1,15.237499999999999,91.91666666666667,118.125,5.6,1.3166666666666667,1.5,0.0,2389.0,114.0
2013-08-02 00:00:00+00:00,13.6,30.8,21.96666666666667,23.525000000000002,15.0,18.5,16.599999999999998,74.29166666666667,79.45833333333333,9.5,3.15,0.2,0.0,6365.0,687.0
2013-08-03 00:00:00+00:00,11.5,26.0,20.983333333333334,21.558333333333334,17.4,18.6,17.925,70.0,190.625,11.9,4.245833333333334,0.0,0.0,4436.0,384.5
2013-08-04 00:00:00+00:00,8.5,24.5,17.375,17.516666666666666,15.2,17.6,16.504166666666666,70.66666666666667,169.83333333333334,10.8,2.529166666666667,0.0,0.0,5851.0,622.5
2013-08-05 00:00:00+00:00,9.1,26.8,18.554166666666667,18.883333333333333,14.9,17.2,16.054166666666667,68.0,93.33333333333333,12.2,3.1999999999999997,0.1,0.0,4626.0,394.0
2013-08-06 00:00:00+00:00,14.0,23.7,19.070833333333333,20.087500000000002,16.3,17.7,17.016666666666666,78.41666666666667,181.41666666666666,21.3,4.529166666666667,6.2,14.0,4736.0,350.5
2013-08-07 00:00:00+00:00,8.9,22.5,16.391666666666666,17.708333333333332,15.1,17.4,16.412499999999998,68.29166666666667,241.41666666666666,7.9,2.0083333333333333,0.0,0.0,5814.0,528.5
2013-08-08 00:00:00+00:00,13.4,18.4,14.954166666666666,15.533333333333333,15.7,16.8,16.05,89.70833333333333,250.625,7.1,2.6916666666666664,11.9,47.0,1485.0,88.5
2013-08-09 00:00:00+00:00,9.8,22.1,16.162499999999998,16.8875,14.6,16.9,15.745833333333332,72.5,243.5,10.5,3.0124999999999997,0.0,0.0,5879.0,612.5
2013-08-10 00:00:00+00:00,11.5,20.6,15.729166666666666,15.825000000000001,14.7,16.4,15.583333333333334,86.375,204.0,8.9,2.908333333333333,3.7,16.0,3452.0,114.0
2013-08-11 00:00:00+00:00,12.1,18.9,14.8125,15.566666666666668,15.0,16.0,15.5375,77.0,245.83333333333334,14.8,4.166666666666667,1.9,0.0,4157.0,247.5
2013-08-12 00:00:00+00:00,9.6,18.4,13.604166666666666,13.875,14.2,15.6,14.895833333333334,81.0,234.83333333333334,12.4,3.7916666666666665,4.5,7.0,4740.0,426.0
2013-08-13 00:00:00+00:00,8.7,17.4,13.033333333333333,13.1875,13.3,14.8,14.137500000000001,79.54166666666667,253.25,15.2,4.758333333333334,1.0,0.0,4451.0,350.5
2013-08-14 00:00:00+00:00,8.6,18.9,14.066666666666668,14.729166666666666,13.6,15.2,14.308333333333332,70.0,275.5416666666667,13.4,4.445833333333334,0.2,0.0,5268.0,512.0
2013-08-15 00:00:00+00:00,7.0,21.0,15.029166666666667,15.462499999999999,12.7,15.1,13.958333333333334,69.5,198.83333333333334,9.8,3.2125,0.0,0.0,4531.0,372.5
2013-08-16 00:00:00+00:00,14.5,21.5,17.966666666666665,18.625,14.5,16.0,15.245833333333332,80.08333333333333,193.29166666666666,13.0,4.6499999999999995,0.4,0.0,2780.0,23.0
2013-08-17 00:00:00+00:00,14.3,22.5,17.6375,18.483333333333334,15.2,16.7,15.879166666666668,82.04166666666667,184.54166666666666,9.3,2.8666666666666667,1.8,5.0,3815.0,221.0
2013-08-18 00:00:00+00:00,9.9,20.7,16.995833333333334,17.125,15.4,16.6,16.070833333333333,77.875,207.95833333333334,14.9,5.0375000000000005,0.1,0.0,3306.0,214.5
2013-08-19 00:00:00+00:00,8.6,20.9,14.779166666666667,14.683333333333332,13.6,15.8,14.75,71.66666666666667,232.45833333333334,8.2,1.75,0.0,0.0,4403.0,350.0
2013-08-20 00:00:00+00:00,7.7,19.9,14.341666666666667,14.200000000000001,13.1,15.1,14.229166666666666,73.125,260.125,8.9,2.3541666666666665,0.0,0.0,3925.0,337.5
2013-08-21 00:00:00+00:00,10.1,19.4,15.404166666666667,15.3125,13.4,15.1,14.2875,77.625,223.875,8.1,2.15,0.0,0.0,2596.0,61.0
2013-08-22 00:00:00+00:00,10.3,21.4,15.816666666666668,16.325,13.6,15.7,14.658333333333333,78.125,69.16666666666667,6.8,1.5833333333333333,0.0,0.0,3994.0,324.0
2013-08-23 00:00:00+00:00,11.4,21.8,16.941666666666666,18.125,13.9,16.2,15.033333333333333,76.54166666666667,76.125,9.0,2.6,0.0,0.0,5621.0,722.5
2013-08-24 00:00:00+00:00,12.9,20.1,16.579166666666666,17.329166666666666,14.5,15.8,15.191666666666668,71.29166666666667,101.66666666666667,11.6,4.3875,0.0,0.0,4936.0,554.5
2013-08-25 00:00:00+00:00,10.7,20.7,16.766666666666666,17.974999999999998,14.7,16.4,15.429166666666667,70.66666666666667,76.16666666666667,9.7,3.0375,0.0,0.0,5789.0,754.5
2013-08-26 00:00:00+00:00,9.1,20.1,15.4625,15.5625,13.5,15.8,14.704166666666666,71.70833333333333,62.166666666666664,10.6,2.404166666666667,0.0,0.0,5927.0,757.0
2013-08-27 00:00:00+00:00,8.5,20.4,14.754166666666668,14.704166666666666,13.4,15.7,14.591666666666667,79.29166666666667,79.91666666666667,6.5,1.5958333333333332,0.0,0.0,4844.0,439.0
2013-08-28 00:00:00+00:00,9.0,22.5,15.466666666666667,16.008333333333333,13.4,15.7,14.483333333333334,73.45833333333333,268.875,8.0,1.7874999999999999,0.0,0.0,4651.0,516.0
2013-08-29 00:00:00+00:00,8.3,20.8,15.0375,14.983333333333334,13.1,15.1,14.200000000000001,75.875,230.33333333333334,9.5,3.4458333333333333,0.2,1.0,3476.0,199.5
2013-08-30 00:00:00+00:00,14.3,20.1,16.533333333333335,16.875,14.4,15.3,14.795833333333334,81.375,232.04166666666666,8.5,3.1625,0.30000000000000004,0.0,2016.0,76.5
2013-08-31 00:00:00+00:00,10.6,17.7,15.029166666666667,15.549999999999999,14.3,15.2,14.737499999999999,74.41666666666667,264.0416666666667,13.9,3.8708333333333336,1.4,8.0,3944.0,338.0
2013-09-01 00:00:00+00:00,8.4,15.9,11.970833333333333,11.895833333333334,13.1,14.3,13.5875,81.66666666666667,256.7916666666667,12.4,4.070833333333334,8.0,18.0,2482.0,125.0
2013-09-02 00:00:00+00:00,11.4,16.1,14.216666666666667,14.345833333333333,13.1,14.3,13.670833333333334,92.16666666666667,275.0416666666667,12.1,4.166666666666667,6.4,27.0,1250.0,0.0
2013-09-03 00:00:00+00:00,10.4,16.7,14.620833333333332,14.737499999999999,14.1,14.9,14.416666666666666,88.5,269.0416666666667,7.4,2.216666666666667,0.2,0.0,1592.0,44.0
2013-09-04 00:00:00+00:00,9.9,17.9,14.904166666666667,15.4375,13.3,14.9,14.075000000000001,91.375,195.875,4.4,1.1500000000000001,0.0,0.0,1233.0,0.0
2013-09-05 00:00:00+00:00,14.4,19.6,16.39166666666667,16.983333333333334,14.5,15.6,14.933333333333332,83.66666666666667,116.0,9.9,3.8958333333333335,0.0,0.0,2800.0,261.0
2013-09-06 00:00:00+00:00,14.4,22.3,17.991666666666667,18.825,14.5,16.4,15.387500000000001,76.45833333333333,103.625,11.7,4.875,0.0,0.0,4822.0,696.0
2013-09-07 00:00:00+00:00,14.1,22.1,17.904166666666665,18.1875,14.8,16.1,15.491666666666667,69.83333333333333,105.04166666666667,10.5,4.229166666666667,0.0,0.0,3116.0,250.5
2013-09-08 00:00:00+00:00,13.4,20.4,16.858333333333334,17.2625,15.0,15.9,15.454166666666666,77.33333333333333,130.95833333333334,15.6,5.4624999999999995,1.5,12.0,2788.0,170.5
2013-09-09 00:00:00+00:00,10.4,13.5,11.983333333333334,12.049999999999999,13.6,15.4,14.525,93.375,273.2083333333333,10.0,2.8083333333333336,18.3,118.0,494.0,0.0
2013-09-10 00:00:00+00:00,8.2,16.5,13.095833333333333,13.858333333333334,12.8,14.6,13.7125,82.375,109.04166666666667,7.8,2.6416666666666666,0.4,0.0,3872.0,381.0
2013-09-11 00:00:00+00:00,9.3,17.0,13.558333333333332,14.291666666666666,13.8,15.3,14.433333333333332,82.54166666666667,71.625,8.4,1.7541666666666667,5.0,31.0,4095.0,484.0
2013-09-12 00:00:00+00:00,9.0,16.2,13.487499999999999,13.450000000000001,13.2,14.4,13.779166666666667,90.95833333333333,231.20833333333334,5.4,1.5333333333333334,0.2,0.0,1318.0,32.0
2013-09-13 00:00:00+00:00,8.7,20.5,14.0,14.429166666666667,12.8,15.1,13.829166666666666,86.70833333333333,206.45833333333334,5.7,1.1041666666666667,0.0,0.0,3144.0,265.0
2013-09-14 00:00:00+00:00,8.8,18.7,13.845833333333333,13.775,12.6,14.3,13.575000000000001,87.66666666666667,96.54166666666667,10.1,3.2541666666666664,7.8,72.0,2407.0,146.5
2013-09-15 00:00:00+00:00,10.8,15.1,13.191666666666668,13.570833333333333,13.7,14.3,14.091666666666667,84.75,208.625,11.8,5.129166666666666,2.4,14.0,2014.0,50.0
2013-09-16 00:00:00+00:00,7.3,13.8,10.5375,10.870833333333335,12.6,13.8,13.237499999999999,83.41666666666667,193.33333333333334,18.2,5.3875,7.5,38.0,3294.0,375.0
2013-09-17 00:00:00+00:00,7.1,13.8,9.958333333333334,10.045833333333333,11.7,12.6,12.158333333333333,85.45833333333333,178.75,11.3,5.058333333333333,1.2,0.0,2544.0,256.0
2013-09-18 00:00:00+00:00,6.8,14.4,10.1875,10.75,11.4,12.7,12.0375,85.625,166.04166666666666,7.5,1.4583333333333333,1.0,1.0,2831.0,258.5
2013-09-19 00:00:00+00:00,4.9,15.3,10.054166666666667,9.845833333333333,10.5,12.1,11.4125,83.41666666666667,223.16666666666666,9.0,1.8499999999999999,0.1,0.0,3178.0,369.5
2013-09-20 00:00:00+00:00,8.5,14.9,11.404166666666667,11.4125,11.3,12.7,11.929166666666667,85.75,100.91666666666667,3.8,0.7041666666666666,0.0,0.0,1831.0,3.0
2013-09-21 00:00:00+00:00,6.4,15.5,11.354166666666666,10.791666666666666,10.8,12.3,11.629166666666668,84.75,244.0,7.3,2.0541666666666667,0.2,0.0,1927.0,85.5
2013-09-22 00:00:00+00:00,10.6,18.2,14.708333333333334,14.945833333333333,11.8,13.3,12.466666666666667,85.95833333333333,250.125,14.2,4.708333333333333,0.0,0.0,1776.0,56.0
2013-09-23 00:00:00+00:00,11.7,16.9,14.145833333333334,13.991666666666667,12.7,13.6,13.112499999999999,81.45833333333333,292.875,11.1,3.6374999999999997,0.0,0.0,1453.0,42.5
2013-09-24 00:00:00+00:00,4.6,15.7,11.070833333333333,10.35,11.7,13.2,12.683333333333332,81.79166666666667,177.45833333333334,6.5,1.9124999999999999,0.1,0.0,1943.0,187.0
2013-09-25 00:00:00+00:00,3.5,12.7,8.829166666666667,8.6625,10.3,11.7,10.958333333333334,75.45833333333333,101.875,9.0,2.779166666666667,0.0,0.0,2417.0,195.5
2013-09-26 00:00:00+00:00,5.2,14.1,9.391666666666667,9.3125,10.2,11.5,10.887500000000001,74.04166666666667,284.25,7.4,2.2291666666666665,0.0,0.0,3341.0,499.0
2013-09-27 00:00:00+00:00,3.9,14.8,9.504166666666666,9.079166666666667,10.1,11.4,10.637500000000001,79.16666666666667,263.2916666666667,6.9,1.7916666666666667,0.0,0.0,2790.0,337.5
2013-09-28 00:00:00+00:00,2.9,14.7,8.120833333333334,7.820833333333333,9.0,10.7,9.908333333333333,80.25,167.04166666666666,7.5,1.4124999999999999,0.1,0.0,3339.0,462.5
2013-09-29 00:00:00+00:00,3.0,13.4,8.591666666666667,7.583333333333333,8.5,10.3,9.433333333333334,80.375,54.166666666666664,9.7,2.1791666666666667,0.0,0.0,3393.0,498.5
2013-09-30 00:00:00+00:00,5.0,13.5,9.879166666666666,9.291666666666666,8.7,10.3,9.5375,79.54166666666667,65.16666666666667,9.0,2.5124999999999997,0.0,0.0,2762.0,305.0
2013-10-01 00:00:00+00:00,4.1,12.8,9.15,7.804166666666667,9.1,10.2,9.716666666666667,75.0,54.958333333333336,9.6,2.4833333333333334,0.0,0.0,2965.0,461.5
2013-10-02 00:00:00+00:00,7.5,12.8,9.895833333333334,9.708333333333334,8.9,10.0,9.450000000000001,71.25,114.08333333333333,11.2,4.920833333333333,0.0,0.0,2760.0,360.0
2013-10-03 00:00:00+00:00,6.4,12.6,9.029166666666667,9.004166666666666,9.1,9.9,9.470833333333333,67.5,125.625,14.1,6.2,0.0,0.0,3326.0,544.0
2013-10-04 00:00:00+00:00,6.3,11.2,9.012500000000001,8.654166666666667,8.8,9.6,9.279166666666667,74.58333333333333,129.625,10.7,4.683333333333334,1.2999999999999998,0.0,1281.0,114.5
2013-10-05 00:00:00+00:00,8.7,16.3,12.7875,12.541666666666666,9.5,11.2,10.345833333333333,87.83333333333333,232.95833333333334,8.6,3.1125000000000003,0.30000000000000004,1.0,1070.0,76.5
2013-10-06 00:00:00+00:00,6.3,15.7,11.012500000000001,10.375,9.5,11.0,10.275,87.45833333333333,246.08333333333334,8.9,2.558333333333333,0.0,0.0,2282.0,307.0
2013-10-07 00:00:00+00:00,10.2,17.9,13.270833333333334,13.2875,10.3,11.8,10.904166666666667,87.08333333333333,222.83333333333334,9.7,3.4416666666666664,0.1,0.0,2271.0,297.0
2013-10-08 00:00:00+00:00,6.6,16.3,12.216666666666667,11.533333333333333,10.0,11.5,10.854166666666666,88.70833333333333,202.0,9.8,3.1958333333333333,0.1,0.0,1819.0,217.0
2013-10-09 00:00:00+00:00,8.8,14.4,12.220833333333333,12.2875,11.4,11.9,11.570833333333333,85.75,223.41666666666666,11.7,4.154166666666667,0.7000000000000001,1.0,1178.0,33.5
2013-10-10 00:00:00+00:00,3.8,11.7,8.674999999999999,8.3125,9.9,11.4,10.479166666666666,85.875,99.33333333333333,6.6,1.8958333333333333,0.7,3.0,1586.0,191.5
2013-10-11 00:00:00+00:00,10.7,12.1,11.258333333333333,11.329166666666666,10.3,10.9,10.683333333333332,88.33333333333333,34.083333333333336,9.6,3.6750000000000003,0.2,0.0,515.0,0.5
2013-10-12 00:00:00+00:00,10.0,12.2,10.920833333333334,10.941666666666668,10.7,11.0,10.816666666666668,81.25,66.66666666666667,11.5,3.3083333333333336,0.0,0.0,619.0,0.0
2013-10-13 00:00:00+00:00,9.9,13.8,11.391666666666666,11.629166666666668,10.6,11.4,10.950000000000001,88.95833333333333,95.375,9.8,2.7291666666666665,1.1,8.0,1359.0,89.5
2013-10-14 00:00:00+00:00,6.3,12.2,9.383333333333333,9.070833333333335,10.2,11.1,10.554166666666667,86.66666666666667,140.79166666666666,7.1,2.1708333333333334,0.0,0.0,2475.0,475.5
2013-10-15 00:00:00+00:00,10.1,12.7,10.987499999999999,11.3125,10.1,11.0,10.608333333333333,89.08333333333333,75.29166666666667,7.6,3.0,0.0,0.0,965.0,11.0
2013-10-16 00:00:00+00:00,8.0,11.1,9.361904761904762,9.938095238095238,10.5,11.0,10.72857142857143,87.23809523809524,194.14285714285714,6.7,1.8333333333333333,0.0,0.0,1050.0,28.5
2013-10-17 00:00:00+00:00,7.809090909090909,11.036363636363635,9.219421487603306,9.665702479338844,10.336363636363636,10.840909090909092,10.572314049586778,87.15702479338843,195.95454545454544,6.968181818181819,1.8830578512396694,0.0,0.0,0.0,0.0
2013-10-18 00:00:00+00:00,7.618181818181818,10.972727272727273,9.076938213301851,9.393309720582447,10.172727272727272,10.681818181818182,10.416056670602126,87.07595434868162,197.76623376623377,7.236363636363636,1.9327823691460055,0.0,0.0,0.0,0.0
2013-10-19 00:00:00+00:00,7.427272727272728,10.909090909090908,8.934454939000394,9.120916961826053,10.00909090909091,10.522727272727273,10.259799291617474,86.99488390397481,199.57792207792207,7.504545454545455,1.9825068870523417,0.0,0.0,0.0,0.0
2013-10-20 00:00:00+00:00,7.236363636363636,10.845454545454546,8.791971664698938,8.848524203069658,9.845454545454546,10.363636363636363,10.103541912632823,86.91381345926801,201.3896103896104,7.7727272727272725,2.0322314049586776,0.0,0.0,0.0,0.0
2013-10-21 00:00:00+00:00,7.045454545454545,10.781818181818181,8.649488390397481,8.576131444313262,9.681818181818182,10.204545454545455,9.94728453364817,86.8327430145612,203.2012987012987,8.040909090909091,2.081955922865014,0.0,0.0,0.0,0.0
2013-10-22 00:00:00+00:00,6.8545454545454545,10.718181818181817,8.507005116096025,8.303738685556867,9.518181818181818,10.045454545454545,9.791027154663519,86.75167256985439,205.012987012987,8.309090909090909,2.13168044077135,0.0,0.0,0.0,0.0
2013-10-23 00:00:00+00:00,6.663636363636364,10.654545454545454,8.36452184179457,8.031345926800473,9.354545454545455,9.886363636363637,9.634769775678867,86.67060212514758,206.82467532467533,8.577272727272728,2.1814049586776862,0.0,0.0,0.0,0.0
2013-10-24 00:00:00+00:00,6.472727272727273,10.59090909090909,8.222038567493113,7.758953168044077,9.190909090909091,9.727272727272727,9.478512396694216,86.58953168044077,208.63636363636363,8.845454545454546,2.231129476584022,0.0,0.0,0.0,0.0
2013-10-25 00:00:00+00:00,6.281818181818181,10.527272727272727,8.079555293191657,7.486560409287682,9.027272727272727,9.568181818181818,9.322255017709564,86.50846123573396,210.44805194805195,9.113636363636363,2.280853994490358,0.0,0.0,0.0,0.0
2013-10-26 00:00:00+00:00,6.090909090909091,10.463636363636363,7.937072018890201,7.214167650531287,8.863636363636363,9.40909090909091,9.165997638724912,86.42739079102715,212.25974025974025,9.381818181818181,2.3305785123966944,0.0,0.0,0.0,0.0
2013-10-27 00:00:00+00:00,5.9,10.399999999999999,7.794588744588745,6.941774891774892,8.700000000000001,9.25,9.00974025974026,86.34632034632034,214.07142857142856,9.649999999999999,2.3803030303030304,0.0,0.0,0.0,0.0
2013-10-28 00:00:00+00:00,5.709090909090909,10.336363636363636,7.652105470287289,6.669382133018496,8.536363636363637,9.09090909090909,8.853482880755609,86.26524990161354,215.88311688311688,9.918181818181818,2.4300275482093667,0.0,0.0,0.0,0.0
2013-10-29 00:00:00+00:00,5.518181818181818,10.272727272727272,7.509622195985832,6.396989374262102,8.372727272727273,8.931818181818182,8.697225501770957,86.18417945690673,217.69480519480518,10.186363636363636,2.4797520661157026,0.0,0.0,0.0,0.0
2013-10-30 00:00:00+00:00,5.327272727272727,10.209090909090909,7.367138921684377,6.124596615505706,8.209090909090909,8.772727272727273,8.540968122786305,86.10310901219992,219.5064935064935,10.454545454545453,2.5294765840220386,0.0,0.0,0.0,0.0
2013-10-31 00:00:00+00:00,5.136363636363637,10.145454545454545,7.224655647382921,5.852203856749312,8.045454545454547,8.613636363636363,8.384710743801653,86.02203856749311,221.3181818181818,10.722727272727273,2.579201101928375,0.0,0.0,0.0,0.0
2013-11-01 00:00:00+00:00,4.945454545454545,10.081818181818182,7.082172373081464,5.579811097992916,7.881818181818183,8.454545454545455,8.228453364817002,85.9409681227863,223.12987012987014,10.99090909090909,2.6289256198347113,0.0,0.0,0.0,0.0
2013-11-02 00:00:00+00:00,4.754545454545454,10.018181818181818,6.939689098780008,5.307418339236521,7.718181818181819,8.295454545454545,8.07219598583235,85.85989767807949,224.94155844155844,11.259090909090908,2.678650137741047,0.0,0.0,0.0,0.0
2013-11-03 00:00:00+00:00,4.5636363636363635,9.954545454545453,6.797205824478552,5.035025580480126,7.554545454545455,8.136363636363637,7.915938606847698,85.77882723337268,226.75324675324674,11.527272727272727,2.728374655647383,0.0,0.0,0.0,0.0
2013-11-04 00:00:00+00:00,4.372727272727273,9.89090909090909,6.654722550177096,4.762632821723731,7.3909090909090915,7.9772727272727275,7.759681227863046,85.69775678866588,228.56493506493507,11.795454545454545,2.7780991735537195,0.0,0.0,0.0,0.0
2013-11-05 00:00:00+00:00,4.181818181818182,9.827272727272726,6.51223927587564,4.490240062967336,7.227272727272728,7.818181818181818,7.6034238488783945,85.61668634395907,230.37662337662337,12.063636363636363,2.8278236914600554,0.0,0.0,0.0,0.0
2013-11-06 00:00:00+00:00,3.9909090909090903,9.763636363636362,6.369756001574183,4.217847304210941,7.063636363636364,7.659090909090909,7.447166469893743,85.53561589925226,232.18831168831167,12.331818181818182,2.8775482093663918,0.0,0.0,0.0,0.0
2013-11-07 00:00:00+00:00,3.8,9.7,6.2272727272727275,3.9454545454545453,6.9,7.5,7.290909090909091,85.45454545454545,234.0,12.6,2.9272727272727277,0.2,0.0,291.0,51.5
2013-11-08 00:00:00+00:00,3.4,11.2,6.925,5.420833333333333,6.2,7.1,6.7124999999999995,87.5,188.91666666666666,8.5,3.1166666666666667,0.1,0.0,1165.0,279.5
2013-11-09 00:00:00+00:00,4.3,8.4,6.479166666666667,5.795833333333333,6.9,7.4,7.154166666666666,89.83333333333333,185.375,16.5,5.129166666666666,13.6,105.0,598.0,43.5
2013-11-10 00:00:00+00:00,1.9,6.9,4.533333333333333,3.3708333333333336,6.2,6.9,6.558333333333334,89.79166666666667,277.4166666666667,8.6,2.225,0.0,0.0,911.0,166.0
2013-11-11 00:00:00+00:00,-1.5,7.5,4.2124999999999995,3.0875000000000004,5.1,6.5,5.770833333333333,88.91666666666667,212.375,10.0,2.7375000000000003,0.0,0.0,944.0,214.5
2013-11-12 00:00:00+00:00,4.7,9.2,7.395833333333333,6.620833333333334,6.1,7.2,6.708333333333333,93.25,217.875,10.5,4.416666666666667,4.8,23.0,267.0,0.0
2013-11-13 00:00:00+00:00,3.3,9.6,5.479166666666667,4.029166666666667,6.0,6.8,6.375,87.54166666666667,242.20833333333334,10.7,3.3666666666666667,0.5,0.0,1117.0,310.5
2013-11-14 00:00:00+00:00,4.0,7.7,6.720833333333334,6.3125,6.0,6.8,6.416666666666667,90.5,183.70833333333334,9.5,4.145833333333333,0.0,0.0,422.0,40.0
2013-11-15 00:00:00+00:00,5.0,9.9,7.133333333333333,6.833333333333333,6.8,7.3,7.033333333333334,89.95833333333333,244.91666666666666,10.5,3.1750000000000003,0.0,0.0,689.0,96.0
2013-11-16 00:00:00+00:00,7.6,10.5,9.639130434782608,9.191304347826087,7.0,7.9,7.51304347826087,86.26086956521739,253.6086956521739,12.5,5.821739130434783,0.0,0.0,216.0,0.0
